NN_auc,NN_f1,RF_auc,RF_f1,SVM_auc,SVM_f1,XGB_auc,XGB_f1,base_f1
0.7954545454545454,0.6976744186046512,0.8465909090909091,0.6052631578947368,0.8500631313131313,0.5753424657534246,0.7992424242424242,0.5789473684210527,0.5925925925925926
0.6741689750692521,0.5679012345679012,0.7832409972299169,0.4406779661016949,0.818213296398892,0.5352112676056338,0.7628116343490305,0.5352112676056338,0.5
0.6944805194805195,0.4166666666666667,0.7256493506493507,0.4411764705882353,0.8077922077922078,0.5714285714285714,0.7607142857142858,0.5063291139240507,0.5569620253164557
0.7877616747181965,0.6097560975609756,0.7059581320450886,0.43478260869565216,0.8148148148148148,0.56,0.7658615136876006,0.5384615384615384,0.5660377358490566
0.8125579956696566,0.5365853658536586,0.7544076708939066,0.5,0.8475100525827405,0.5977011494252874,0.8122486854314879,0.5977011494252874,0.6347305389221557
0.6935810810810811,0.5432098765432098,0.7412162162162163,0.42857142857142855,0.766554054054054,0.5507246376811594,0.7189189189189189,0.547945205479452,0.5194805194805194
0.7094875346260389,0.417910447761194,0.7333795013850416,0.39285714285714285,0.8095567867036011,0.6111111111111112,0.7257617728531855,0.4857142857142857,0.5
0.6950427350427351,0.36363636363636365,0.7158974358974358,0.45614035087719296,0.7535042735042735,0.41935483870967744,0.7521367521367521,0.42424242424242425,0.5098039215686274
0.7549857549857549,0.41509433962264153,0.7678062678062678,0.5806451612903226,0.7866809116809118,0.5633802816901409,0.7824074074074074,0.5833333333333334,0.48
0.6075816075816076,0.43478260869565216,0.7293787293787294,0.43333333333333335,0.7479817479817481,0.5538461538461539,0.6925236925236926,0.4722222222222222,0.4900662251655629
0.7229420731707318,0.4533333333333333,0.7511432926829268,0.4727272727272727,0.7980182926829269,0.5666666666666667,0.7812500000000001,0.5084745762711864,0.4383561643835616
0.728390596745027,0.47058823529411764,0.7099457504520795,0.25,0.7048824593128391,0.4262295081967213,0.6755877034358048,0.45161290322580644,0.4697986577181208
0.7388557388557389,0.5,0.6791856791856792,0.4,0.7223587223587224,0.42424242424242425,0.7518427518427518,0.45454545454545453,0.4900662251655629
0.7571225071225071,0.45454545454545453,0.8450854700854701,0.5,0.842948717948718,0.5538461538461539,0.7870370370370371,0.5666666666666667,0.48
0.7247442455242966,0.417910447761194,0.6921355498721228,0.4722222222222222,0.8174552429667519,0.55,0.7653452685421995,0.56,0.575
0.7885065152021383,0.5428571428571428,0.7497494153023722,0.43636363636363634,0.8284330103575008,0.6376811594202898,0.7474106247911794,0.5373134328358209,0.5290322580645161
0.7350427350427351,0.525,0.8023931623931624,0.4482758620689655,0.7938461538461539,0.4927536231884058,0.7897435897435898,0.6111111111111112,0.5098039215686274
0.7069829602405613,0.5517241379310345,0.6675576344804545,0.40625,0.7771466755763449,0.463768115942029,0.6789174741062479,0.5066666666666667,0.5290322580645161
0.6651662049861496,0.4307692307692308,0.7444598337950138,0.4,0.7655817174515236,0.5079365079365079,0.7015235457063711,0.49230769230769234,0.5
0.7667800804206619,0.6595744680851063,0.7912155892360038,0.5,0.8141045468605012,0.5714285714285714,0.7677080111351684,0.5542168674698795,0.6347305389221557
0.7165625,0.4935064935064935,0.749375,0.42857142857142855,0.8153125,0.625,0.7578125,0.5476190476190477,0.6097560975609756
0.6980609418282547,0.4444444444444444,0.7856648199445984,0.38596491228070173,0.7984764542936288,0.43333333333333335,0.7932825484764543,0.5454545454545454,0.5
0.6900542495479205,0.5205479452054794,0.7301989150090415,0.5,0.7139240506329114,0.3870967741935484,0.7428571428571429,0.5882352941176471,0.4697986577181208
0.7725135623869801,0.47619047619047616,0.8133815551537071,0.5614035087719298,0.8759493670886075,0.6101694915254238,0.8054249547920433,0.5806451612903226,0.4697986577181208
0.7694620781824256,0.6292134831460674,0.8372870030070163,0.6363636363636364,0.8526561977948547,0.6,0.8195790177079854,0.64,0.5290322580645161
0.7767521367521367,0.6197183098591549,0.8447863247863248,0.5245901639344263,0.8017094017094017,0.5671641791044776,0.7911111111111111,0.6388888888888888,0.5098039215686274
0.7135549872122763,0.3076923076923077,0.7221867007672634,0.3880597014925373,0.7365728900255755,0.5,0.7113171355498721,0.55,0.575
0.7047191011235956,0.45161290322580644,0.7626966292134831,0.3902439024390244,0.7626966292134831,0.44,0.7182022471910112,0.40816326530612246,0.3597122302158273
0.6485424172944645,0.4418604651162791,0.7477890599410416,0.4533333333333333,0.7186374058303308,0.4722222222222222,0.7513920733704552,0.55,0.5477707006369427
0.7678571428571428,0.4722222222222222,0.775,0.5507246376811594,0.8217532467532467,0.5789473684210527,0.8347402597402598,0.6753246753246753,0.5569620253164557
0.6722560975609756,0.2857142857142857,0.739329268292683,0.4166666666666667,0.740091463414634,0.5,0.6916920731707317,0.5333333333333333,0.4383561643835616
0.7683823529411764,0.5396825396825397,0.7705882352941176,0.6071428571428571,0.7816176470588235,0.5396825396825397,0.7591911764705882,0.5230769230769231,0.4594594594594595
