NN_auc,NN_f1,RF_auc,RF_f1,SVM_auc,SVM_f1,XGB_auc,XGB_f1,base_f1
0.6379573170731707,0.3508771929824561,0.6848323170731707,0.0,0.6185213414634146,0.21818181818181817,0.643673780487805,0.19607843137254902,0.4383561643835616
0.6117109634551495,0.19047619047619047,0.6071428571428572,0.06666666666666667,0.5593853820598007,0.17857142857142858,0.5257475083056479,0.19607843137254902,0.39436619718309857
0.4234189723320158,0.16,0.5360671936758893,0.0,0.4491106719367589,0.16326530612244897,0.44565217391304346,0.13043478260869565,0.3235294117647059
0.4696384696384696,0.1724137931034483,0.5482625482625483,0.0,0.4208494208494209,0.125,0.43243243243243246,0.15625,0.4900662251655629
0.6883903133903133,0.5205479452054794,0.7047720797720798,0.05405405405405406,0.6014957264957265,0.2903225806451613,0.6025641025641026,0.29508196721311475,0.48
0.5658088235294118,0.18518518518518517,0.6286764705882354,0.0,0.5231617647058824,0.1724137931034483,0.5073529411764706,0.19672131147540983,0.4594594594594595
0.6642696629213483,0.2926829268292683,0.6714606741573033,0.0,0.6620224719101123,0.32653061224489793,0.6503370786516854,0.28,0.3597122302158273
0.5602434077079107,0.12244897959183673,0.5318458417849898,0.0,0.45760649087221095,0.1276595744680851,0.46774847870182557,0.12,0.40559440559440557
0.6535727646838758,0.2692307692307692,0.6187803965581744,0.05555555555555555,0.549569771791994,0.13793103448275862,0.5615413393191172,0.1509433962264151,0.4489795918367347
0.5568326947637292,0.23076923076923078,0.5568326947637293,0.0,0.5623669646658153,0.125,0.5125585355470412,0.11320754716981132,0.3829787234042553
0.7198808003405704,0.3793103448275862,0.7364836100468284,0.07142857142857142,0.5857811834823329,0.17391304347826086,0.6168582375478927,0.24489795918367346,0.3829787234042553
0.5890466531440163,0.27586206896551724,0.47464503042596345,0.12121212121212122,0.4912778904665314,0.1111111111111111,0.49290060851926976,0.07692307692307693,0.40559440559440557
0.5717326521924223,0.20408163265306123,0.6424010217113666,0.13333333333333333,0.5100042571306939,0.08163265306122448,0.49808429118773945,0.15384615384615385,0.3829787234042553
0.6627492877492878,0.45161290322580644,0.7076210826210826,0.0,0.6663105413105413,0.31746031746031744,0.5943732193732194,0.3582089552238806,0.48
0.5282454171343061,0.2711864406779661,0.5963337074448186,0.0,0.4702581369248036,0.1111111111111111,0.4549195660306772,0.11320754716981132,0.4489795918367347
0.5705980066445183,0.3548387096774194,0.5946843853820598,0.0,0.5460963455149501,0.26229508196721313,0.529485049833887,0.19607843137254902,0.39436619718309857
0.5371323529411764,0.14814814814814814,0.6231617647058822,0.0,0.5389705882352941,0.26229508196721313,0.4878676470588235,0.14285714285714285,0.4594594594594595
0.6300038865137971,0.44,0.657209483093665,0.0,0.6603186941313641,0.3137254901960784,0.5557714729887291,0.2,0.42758620689655175
0.6463235294117646,0.2692307692307692,0.7275735294117647,0.0,0.630514705882353,0.25396825396825395,0.6643382352941176,0.3,0.4594594594594595
