NN_auc,NN_f1,RF_auc,RF_f1,SVM_auc,SVM_f1,XGB_auc,XGB_f1,base_f1
0.4407033295922185,0.0,0.7426112981668537,0.463768115942029,0.7216610549943884,0.46153846153846156,0.7497194163860831,0.47761194029850745,0.4489795918367347
0.5367275553828216,0.42758620689655175,0.7326078507578703,0.5230769230769231,0.7333851535172949,0.32558139534883723,0.7092887679751263,0.22641509433962265,0.42758620689655175
0.6774475524475524,0.0,0.8269230769230769,0.5769230769230769,0.8356643356643356,0.43243243243243246,0.7840909090909092,0.4489795918367347,0.37142857142857144
0.469762779819579,0.0,0.7043100567991981,0.5063291139240507,0.7387236886067491,0.42857142857142855,0.6585365853658536,0.35294117647058826,0.5290322580645161
0.6638719512195121,0.0,0.7560975609756098,0.5,0.7096036585365855,0.3111111111111111,0.7229420731707317,0.22641509433962265,0.4383561643835616
0.46112115732368897,0.0,0.786618444846293,0.5625,0.7725135623869801,0.34782608695652173,0.7128390596745027,0.39344262295081966,0.4697986577181208
0.701989150090416,0.0,0.7493670886075949,0.5316455696202531,0.7858951175406872,0.49056603773584906,0.7182640144665461,0.40625,0.4697986577181208
0.5266233766233765,0.0,0.7152597402597403,0.42857142857142855,0.7587662337662338,0.4406779661016949,0.7237012987012987,0.3076923076923077,0.5569620253164557
0.6198666198666198,0.0,0.6339066339066338,0.40625,0.63987363987364,0.3673469387755102,0.7002457002457003,0.25,0.4900662251655629
0.6559837728194726,0.058823529411764705,0.718052738336714,0.42857142857142855,0.6762677484787019,0.38095238095238093,0.6462474645030426,0.2641509433962264,0.40559440559440557
0.5327702702702702,0.0,0.7820945945945945,0.6052631578947368,0.7429054054054054,0.42105263157894735,0.7324324324324324,0.3880597014925373,0.5194805194805194
0.6429741238126433,0.0,0.7038978054372749,0.5934065934065934,0.7206026858827382,0.4918032786885246,0.68948575171962,0.4,0.5477707006369427
0.5682432432432432,0.0,0.6844594594594595,0.48,0.6847972972972973,0.4,0.6601351351351351,0.3939393939393939,0.5194805194805194
0.6217948717948718,0.0,0.7656695156695157,0.5882352941176471,0.7357549857549857,0.4166666666666667,0.6887464387464387,0.3,0.48
0.5935042735042735,0.046511627906976744,0.7435897435897436,0.5333333333333333,0.7641025641025642,0.4827586206896552,0.7757264957264958,0.47058823529411764,0.5098039215686274
0.6251252923488139,0.0,0.6972936852656197,0.5897435897435898,0.673905780153692,0.3018867924528302,0.6518543267624457,0.23880597014925373,0.5290322580645161
0.6378676470588236,0.0,0.7172794117647059,0.5142857142857142,0.6952205882352941,0.4230769230769231,0.7000000000000001,0.36666666666666664,0.4594594594594595
0.42332108252589373,0.5290322580645161,0.7878382893417974,0.6388888888888888,0.8372870030070164,0.5333333333333333,0.7771466755763448,0.48484848484848486,0.5290322580645161
0.5945945945945946,0.0,0.6966216216216216,0.4507042253521127,0.7550675675675674,0.4,0.704391891891892,0.26666666666666666,0.5194805194805194
0.7511754068716093,0.0,0.7320072332730561,0.53125,0.7446654611211574,0.4444444444444444,0.7265822784810128,0.3870967741935484,0.4697986577181208
0.4624959056665575,0.0,0.7065181788404848,0.5454545454545454,0.6803144448083852,0.39344262295081966,0.6943989518506387,0.3466666666666667,0.5477707006369427
0.7025735294117648,0.0,0.7661764705882352,0.65,0.7426470588235294,0.42105263157894735,0.7128676470588234,0.3384615384615385,0.4594594594594595
0.6592797783933517,0.0,0.6686288088642659,0.5,0.7022160664819944,0.35714285714285715,0.6578947368421052,0.35135135135135137,0.5
0.7411764705882353,0.0,0.7727941176470587,0.6575342465753424,0.7852941176470588,0.48,0.7676470588235295,0.3157894736842105,0.4594594594594595
0.4500561167227834,0.0,0.8017209128320238,0.5,0.7987280209502433,0.5416666666666666,0.7762813318368874,0.4,0.4489795918367347
0.7119341563786008,0.0,0.8335203890759446,0.6129032258064516,0.7964833520389076,0.45454545454545453,0.7325102880658436,0.34615384615384615,0.4489795918367347
0.5637860082304527,0.0,0.7489711934156378,0.5352112676056338,0.7209128320239432,0.35294117647058826,0.745978301533857,0.4307692307692308,0.4489795918367347
0.6745152354570637,0.0,0.7295706371191136,0.611764705882353,0.7399584487534625,0.3137254901960784,0.6765927977839336,0.3939393939393939,0.5
0.6296146044624746,0.0,0.7557809330628803,0.4827586206896552,0.7440162271805274,0.3181818181818182,0.7423935091277891,0.38596491228070173,0.40559440559440557
0.5893752088205813,0.5290322580645161,0.6992983628466422,0.34375,0.7099899766120948,0.20408163265306123,0.6328098897427331,0.17857142857142858,0.5290322580645161
0.6907894736842105,0.0,0.7572714681440443,0.5352112676056338,0.7742382271468145,0.5,0.7022160664819944,0.42857142857142855,0.5
0.7620650953984287,0.0,0.710811821922933,0.45714285714285713,0.7280209502431725,0.35555555555555557,0.7059483726150393,0.2857142857142857,0.4489795918367347
0.6717948717948719,0.0,0.704957264957265,0.4864864864864865,0.6758974358974359,0.36363636363636365,0.6916239316239315,0.2903225806451613,0.5098039215686274
0.45388788426763105,0.0,0.6622061482820977,0.410958904109589,0.7146473779385172,0.34615384615384615,0.6607594936708862,0.3,0.4697986577181208
0.6413043478260869,0.0,0.7985933503836317,0.5882352941176471,0.7557544757033249,0.4375,0.7717391304347827,0.5063291139240507,0.575
