NN_auc,NN_f1,RF_auc,RF_f1,SVM_auc,SVM_f1,XGB_auc,XGB_f1,base_f1
0.6985111662531017,0.4473684210526316,0.7884615384615384,0.6190476190476191,0.7850496277915633,0.4411764705882353,0.7248759305210918,0.5,0.6265060240963856
0.6851221775440768,0.5,0.6350139189607177,0.5238095238095238,0.7175997525518095,0.417910447761194,0.6872873492112589,0.475,0.6347305389221557
0.6607142857142858,0.45454545454545453,0.7227272727272727,0.5581395348837209,0.6857142857142857,0.36363636363636365,0.6844155844155844,0.4307692307692308,0.5569620253164557
0.5958132045088567,0.4057971014492754,0.5890499194847021,0.4155844155844156,0.5735909822866344,0.3157894736842105,0.5961352657004831,0.39436619718309857,0.5660377358490566
0.5666563563253944,0.3561643835616438,0.5777915248994743,0.5773195876288659,0.5923291060934117,0.3076923076923077,0.5214970615527375,0.32098765432098764,0.6347305389221557
0.6875,0.463768115942029,0.7945945945945946,0.6470588235294118,0.7131756756756756,0.5185185185185185,0.7260135135135135,0.5538461538461539,0.5194805194805194
0.6308441558441559,0.3333333333333333,0.6665584415584415,0.4722222222222222,0.7055194805194805,0.37037037037037035,0.6574675324675324,0.4864864864864865,0.5569620253164557
0.6498138957816376,0.5263157894736842,0.8030397022332506,0.7032967032967034,0.8042803970223323,0.5142857142857142,0.7375930521091811,0.6097560975609756,0.6265060240963856
0.5943732193732193,0.31746031746031744,0.7446581196581196,0.5806451612903226,0.6474358974358975,0.32558139534883723,0.691951566951567,0.36666666666666664,0.48
0.7022058823529412,0.3508771929824561,0.7757352941176471,0.59375,0.7477941176470588,0.5217391304347826,0.7661764705882353,0.5185185185185185,0.4594594594594595
0.703716216216216,0.4666666666666667,0.8222972972972973,0.6470588235294118,0.727027027027027,0.4230769230769231,0.6736486486486487,0.49230769230769234,0.5194805194805194
0.652270562083201,0.417910447761194,0.6976818037472214,0.5476190476190477,0.6821213083518578,0.4,0.6436964115592251,0.4383561643835616,0.5838509316770186
0.5856534556174254,0.27692307692307694,0.6249590566655748,0.5507246376811594,0.6586963642319029,0.4,0.6174254831313462,0.34375,0.5477707006369427
0.6655529568994321,0.5230769230769231,0.6749081189442032,0.5365853658536586,0.7724690945539592,0.42857142857142855,0.6615436017373872,0.47761194029850745,0.5290322580645161
0.6850241545893718,0.5,0.7075684380032207,0.4857142857142857,0.7095008051529791,0.4482758620689655,0.7278582930756844,0.4927536231884058,0.5660377358490566
0.7868359505512863,0.56,0.8453057133311059,0.631578947368421,0.8346140995656532,0.5263157894736842,0.7514199799532243,0.5074626865671642,0.5290322580645161
0.641025641025641,0.4,0.6099145299145299,0.410958904109589,0.691965811965812,0.2916666666666667,0.6475213675213675,0.36923076923076925,0.5098039215686274
0.5888746803069054,0.34285714285714286,0.6521739130434782,0.6329113924050633,0.6435421994884911,0.36666666666666664,0.581841432225064,0.42105263157894735,0.575
0.5924786324786324,0.3333333333333333,0.64,0.3333333333333333,0.6259829059829061,0.22727272727272727,0.654017094017094,0.36666666666666664,0.5098039215686274
0.654054054054054,0.40540540540540543,0.7922297297297298,0.6666666666666666,0.7695945945945946,0.5263157894736842,0.7641891891891892,0.5757575757575758,0.5194805194805194
0.7080026455026456,0.5,0.7671957671957672,0.6428571428571429,0.7668650793650793,0.5666666666666667,0.7066798941798942,0.5405405405405406,0.5384615384615384
0.660759493670886,0.2909090909090909,0.7312839059674502,0.5,0.7620253164556963,0.6,0.6799276672694394,0.5230769230769231,0.4697986577181208
0.6889408620113598,0.3939393939393939,0.6739057801536921,0.5476190476190477,0.7320414300033411,0.4074074074074074,0.6435015035081858,0.463768115942029,0.5290322580645161
0.6803069053708439,0.42105263157894735,0.7231457800511508,0.5714285714285714,0.7180306905370843,0.4406779661016949,0.670076726342711,0.4166666666666667,0.575
